0.000000	1.743433
0.002000	2.669137
0.004000	2.979329
0.006000	3.166384
0.008000	3.223073
0.010000	3.120841
0.012000	2.842575
0.014000	2.389983
0.016000	1.826094
0.018000	1.221751
0.020000	0.681480
0.022000	0.286381
0.024000	0.034072
0.026000	-0.148478
0.028000	-0.316745
0.030000	-0.477380
0.032000	-0.599967
0.034000	-0.658070
0.036000	-0.630446
0.038000	-0.529680
0.040000	-0.398118
0.042000	-0.271958
0.044000	-0.179530
0.046000	-0.135928
0.048000	-0.119754
0.050000	-0.080992
0.052000	-0.010386
0.054000	0.039324
0.056000	0.047449
0.058000	0.027185
0.060000	-0.019608
0.062000	-0.088794
0.064000	-0.145673
0.066000	-0.175140
0.068000	-0.171279
0.070000	-0.117666
0.072000	-0.053402
0.074000	-0.032127
0.076000	-0.049409
0.078000	-0.074663
0.080000	-0.092129
0.082000	-0.099563
0.084000	-0.092591
0.086000	-0.071014
0.088000	-0.043957
0.090000	-0.016379
0.092000	0.010748
0.094000	0.040057
0.096000	0.069838
0.098000	0.093852
0.100000	0.113461
0.102000	0.132237
0.104000	0.152969
0.106000	0.171233
0.108000	0.181067
0.110000	0.186432
0.112000	0.196983
0.114000	0.207769
0.116000	0.219817
0.118000	0.235168
0.120000	0.251242
0.122000	0.265231
0.124000	0.276059
0.126000	0.285652
0.128000	0.294409
0.130000	0.298331
0.132000	0.296446
0.134000	0.288503
0.136000	0.278541
0.138000	0.272823
0.140000	0.274369
0.142000	0.278120
0.144000	0.283341
0.146000	0.290592
0.148000	0.297741
0.150000	0.300387
0.152000	0.295046
0.154000	0.286993
0.156000	0.279368
0.158000	0.277128
0.160000	0.279626
0.162000	0.284640
0.164000	0.288829
0.166000	0.296257
0.168000	0.311526
0.170000	0.331331
0.172000	0.347325
0.174000	0.359999
0.176000	0.370138
0.178000	0.379302
0.180000	0.383719
0.182000	0.384007
0.184000	0.382959
0.186000	0.387517
0.188000	0.397973
0.190000	0.410645
0.192000	0.423644
0.194000	0.440208
0.196000	0.455271
0.198000	0.465793
0.200000	0.472905
0.202000	0.480077
0.204000	0.488540
0.206000	0.496014
0.208000	0.503369
0.210000	0.508463
0.212000	0.508975
0.214000	0.506888
0.216000	0.504065
0.218000	0.502929
0.220000	0.501264
0.222000	0.498400
0.224000	0.494148
0.226000	0.492235
0.228000	0.490884
0.230000	0.494738
0.232000	0.503371
0.234000	0.510681
0.236000	0.517858
0.238000	0.526665
0.240000	0.534688
0.242000	0.540746
0.244000	0.545241
0.246000	0.546928
0.248000	0.546264
0.250000	0.545512
0.252000	0.547541
0.254000	0.551403
0.256000	0.557037
0.258000	0.561011
0.260000	0.561579
0.262000	0.554928
0.264000	0.545472
0.266000	0.540480
0.268000	0.541237
0.270000	0.540371
0.272000	0.535613
0.274000	0.524153
0.276000	0.511109
0.278000	0.497642
0.280000	0.486239
0.282000	0.477469
0.284000	0.467928
0.286000	0.454402
0.288000	0.436754
0.290000	0.418760
0.292000	0.402889
0.294000	0.386578
0.296000	0.368840
0.298000	0.348656
0.300000	0.325014
0.302000	0.299422
0.304000	0.272631
0.306000	0.247444
0.308000	0.220628
0.310000	0.190623
0.312000	0.158971
0.314000	0.127581
0.316000	0.100443
0.318000	0.077445
0.320000	0.054026
0.322000	0.029110
0.324000	0.001866
0.326000	-0.023190
0.328000	-0.046091
0.330000	-0.067634
0.332000	-0.088184
0.334000	-0.106986
0.336000	-0.121627
0.338000	-0.134308
0.340000	-0.146807
0.342000	-0.160959
0.344000	-0.177222
0.346000	-0.190018
0.348000	-0.199043
0.350000	-0.206505
0.352000	-0.211935
0.354000	-0.217047
0.356000	-0.223555
0.358000	-0.225169
0.360000	-0.223053
0.362000	-0.224446
0.364000	-0.224075
0.366000	-0.220995
0.368000	-0.216583
0.370000	-0.211157
0.372000	-0.206669
0.374000	-0.202951
0.376000	-0.197275
0.378000	-0.189129
0.380000	-0.183408
0.382000	-0.181234
0.384000	-0.180379
0.386000	-0.176521
0.388000	-0.169534
0.390000	-0.161747
0.392000	-0.155829
0.394000	-0.148632
0.396000	-0.142185
0.398000	-0.136462
0.400000	-0.130352
0.402000	-0.124681
0.404000	-0.122046
0.406000	-0.119433
0.408000	-0.114747
0.410000	-0.109655
0.412000	-0.104317
0.414000	-0.102332
0.416000	-0.098081
0.418000	-0.090667
0.420000	-0.080592
0.422000	-0.071078
0.424000	-0.063327
0.426000	-0.057173
0.428000	-0.055281
0.430000	-0.055747
0.432000	-0.053972
0.434000	-0.050369
0.436000	-0.047079
0.438000	-0.041027
0.440000	-0.034484
0.442000	-0.032381
0.444000	-0.030361
0.446000	-0.025947
0.448000	-0.023244
0.450000	-0.025209
0.452000	-0.029224
0.454000	-0.028180
0.456000	-0.020223
0.458000	-0.013014
0.460000	-0.011554
0.462000	-0.011659
0.464000	-0.008863
0.466000	-0.005828
0.468000	-0.006778
0.470000	-0.005695
0.472000	-0.002347
0.474000	0.001632
0.476000	0.003379
0.478000	0.000954
0.480000	-0.001698
0.482000	-0.005227
0.484000	-0.007758
0.486000	-0.011092
0.488000	-0.013348
0.490000	-0.013519
0.492000	-0.013481
0.494000	-0.012699
0.496000	-0.012977
0.498000	-0.014080
0.500000	-0.009340
0.502000	-0.001479
0.504000	0.003555
0.506000	0.002858
0.508000	0.000706
0.510000	0.000195
0.512000	-0.066667
0.514000	-0.094687
0.516000	-0.096689
0.518000	-0.100338
0.520000	-0.101490
0.522000	-0.099083
0.524000	-0.095664
0.526000	-0.092197
0.528000	-0.093187
0.530000	-0.098106
0.532000	-0.102244
0.534000	-0.101993
0.536000	-0.099251
0.538000	-0.097898
0.540000	-0.100648
0.542000	-0.107802
0.544000	-0.117828
0.546000	-0.121312
0.548000	-0.117437
0.550000	-0.110464
0.552000	-0.108399
0.554000	-0.110761
0.556000	-0.113325
0.558000	-0.115853
0.560000	-0.117932
0.562000	-0.119022
0.564000	-0.122601
0.566000	-0.129945
0.568000	-0.133634
0.570000	-0.129928
0.572000	-0.128158
0.574000	-0.129416
0.576000	-0.134410
0.578000	-0.138771
0.580000	-0.140781
0.582000	-0.140874
0.584000	-0.143150
0.586000	-0.145730
0.588000	-0.146351
0.590000	-0.148600
0.592000	-0.150309
0.594000	-0.150843
0.596000	-0.151697
0.598000	-0.153924
0.600000	-0.156493
0.602000	-0.158155
0.604000	-0.160085
0.606000	-0.163120
0.608000	-0.168138
0.610000	-0.172520
0.612000	-0.169809
0.614000	-0.170014
0.616000	-0.174306
0.618000	-0.178211
0.620000	-0.180802
0.622000	-0.180715
0.624000	-0.180988
0.626000	-0.183248
0.628000	-0.185660
0.630000	-0.185967
0.632000	-0.187352
0.634000	-0.187423
0.636000	-0.186644
0.638000	-0.186380
0.640000	-0.186068
0.642000	-0.185878
0.644000	-0.186366
0.646000	-0.187865
0.648000	-0.189018
0.650000	-0.187756
0.652000	-0.188217
0.654000	-0.189693
0.656000	-0.187066
0.658000	-0.183817
0.660000	-0.185478
0.662000	-0.192107
0.664000	-0.195981
0.666000	-0.193310
0.668000	-0.187120
0.670000	-0.186367
0.672000	-0.188727
0.674000	-0.192763
0.676000	-0.197954
0.678000	-0.199784
0.680000	-0.199115
0.682000	-0.198113
0.684000	-0.192278
0.686000	-0.184679
0.688000	-0.181178
0.690000	-0.181521
0.692000	-0.183678
0.694000	-0.183644
0.696000	-0.185267
0.698000	-0.185755
0.700000	-0.178974
0.702000	-0.169886
0.704000	-0.167911
0.706000	-0.166391
0.708000	-0.163658
0.710000	-0.161484
0.712000	-0.158998
0.714000	-0.156095
0.716000	-0.152350
0.718000	-0.149567
0.720000	-0.150182
0.722000	-0.149279
0.724000	-0.143980
0.726000	-0.141852
0.728000	-0.139720
0.730000	-0.133539
0.732000	-0.126242
0.734000	-0.122465
0.736000	-0.125019
0.738000	-0.137610
0.740000	-0.147819
0.742000	-0.149301
0.744000	-0.144456
0.746000	-0.141391
0.748000	-0.143889
0.750000	-0.148407
0.752000	-0.151706
0.754000	-0.153332
0.756000	-0.161764
0.758000	-0.176396
0.760000	-0.185219
0.762000	-0.186484
0.764000	-0.186444
0.766000	-0.191708
0.768000	-0.199503
0.770000	-0.210330
0.772000	-0.223283
0.774000	-0.232600
0.776000	-0.236343
0.778000	-0.236564
0.780000	-0.235952
0.782000	-0.237559
0.784000	-0.237573
0.786000	-0.225601
0.788000	-0.209411
0.790000	-0.202446
0.792000	-0.202776
0.794000	-0.202594
0.796000	-0.199712
0.798000	-0.191994
0.800000	-0.183191
0.802000	-0.178777
0.804000	-0.182741
0.806000	-0.191657
0.808000	-0.200252
0.810000	-0.211416
0.812000	-0.225956
0.814000	-0.233821
0.816000	-0.233204
0.818000	-0.234385
0.820000	-0.237353
0.822000	-0.240474
0.824000	-0.238209
0.826000	-0.231171
0.828000	-0.226778
0.830000	-0.229190
0.832000	-0.233327
0.834000	-0.229607
0.836000	-0.219754
0.838000	-0.213030
0.840000	-0.213734
0.842000	-0.215947
0.844000	-0.215532
0.846000	-0.210917
0.848000	-0.207173
0.850000	-0.211042
0.852000	-0.215844
0.854000	-0.212865
0.856000	-0.203683
0.858000	-0.196127
0.860000	-0.196610
0.862000	-0.199729
0.864000	-0.202384
0.866000	-0.200738
0.868000	-0.192015
0.870000	-0.184581
0.872000	-0.183290
0.874000	-0.186772
0.876000	-0.184761
0.878000	-0.171076
0.880000	-0.167301
0.882000	-0.169338
0.884000	-0.166591
0.886000	-0.165729
0.888000	-0.170563
0.890000	-0.178273
0.892000	-0.179479
0.894000	-0.174405
0.896000	-0.167562
0.898000	-0.162723
0.900000	-0.161692
0.902000	-0.157188
0.904000	-0.150673
0.906000	-0.148812
0.908000	-0.152392
0.910000	-0.156191
0.912000	-0.149908
0.914000	-0.137053
0.916000	-0.125315
0.918000	-0.117049
0.920000	-0.113302
0.922000	-0.115119
0.924000	-0.119548
0.926000	-0.114242
0.928000	-0.107392
0.930000	-0.103561
0.932000	-0.103376
0.934000	-0.108806
0.936000	-0.116649
0.938000	-0.115960
0.940000	-0.109189
0.942000	-0.109104
0.944000	-0.109994
0.946000	-0.107636
0.948000	-0.107577
